SolutionID,VehicleID,NumCustomers,NumStations,TravelTime,ServiceTime,ChargeTime,WaitTime,ActiveWorkload_A,TotalTime_H,Variant,Instance,Seed
9,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
9,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
9,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
9,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
9,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
9,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
9,14,8,2,230.75,0.0,0.0,0.0,230.75,230.75,FULL,rc105_21,10
9,0,7,1,203.33,0.0,0.0,0.0,203.33,203.33,FULL,rc105_21,10
9,0,8,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
9,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
10,0,4,2,217.28,0.0,0.0,0.0,217.28,217.28,FULL,rc105_21,10
10,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
10,0,6,1,165.8,0.0,0.0,0.0,165.8,165.8,FULL,rc105_21,10
10,13,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
10,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
10,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
10,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
10,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
10,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
10,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
10,14,8,2,230.75,0.0,0.0,0.0,230.75,230.75,FULL,rc105_21,10
10,0,7,1,203.33,0.0,0.0,0.0,203.33,203.33,FULL,rc105_21,10
10,0,8,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
10,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
11,0,4,2,217.28,0.0,0.0,0.0,217.28,217.28,FULL,rc105_21,10
11,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
11,0,6,1,165.8,0.0,0.0,0.0,165.8,165.8,FULL,rc105_21,10
11,13,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
11,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
11,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
11,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
11,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
11,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
11,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
11,14,8,2,230.75,0.0,0.0,0.0,230.75,230.75,FULL,rc105_21,10
11,0,7,1,203.33,0.0,0.0,0.0,203.33,203.33,FULL,rc105_21,10
11,0,8,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
11,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
12,0,4,2,217.28,0.0,0.0,0.0,217.28,217.28,FULL,rc105_21,10
12,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
12,0,6,1,165.8,0.0,0.0,0.0,165.8,165.8,FULL,rc105_21,10
12,13,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
12,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
12,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
12,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
12,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
12,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
12,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
12,14,8,2,230.75,0.0,0.0,0.0,230.75,230.75,FULL,rc105_21,10
12,0,7,1,203.33,0.0,0.0,0.0,203.33,203.33,FULL,rc105_21,10
12,0,8,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
12,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
13,0,4,2,217.28,0.0,0.0,0.0,217.28,217.28,FULL,rc105_21,10
13,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
13,0,6,1,165.8,0.0,0.0,0.0,165.8,165.8,FULL,rc105_21,10
13,13,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
13,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
13,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
13,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
13,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
13,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
13,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
13,14,8,2,230.75,0.0,0.0,0.0,230.75,230.75,FULL,rc105_21,10
13,0,7,1,203.33,0.0,0.0,0.0,203.33,203.33,FULL,rc105_21,10
13,0,8,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
13,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
14,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
14,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
14,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
14,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
14,14,9,1,209.31,0.0,0.0,0.0,209.31,209.31,FULL,rc105_21,10
14,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
14,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
14,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
14,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
14,0,9,2,221.69,0.0,0.0,0.0,221.69,221.69,FULL,rc105_21,10
14,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
14,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
14,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
14,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
15,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
15,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
15,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
15,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
15,14,9,1,209.31,0.0,0.0,0.0,209.31,209.31,FULL,rc105_21,10
15,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
15,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
15,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
15,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
15,0,9,2,221.69,0.0,0.0,0.0,221.69,221.69,FULL,rc105_21,10
15,0,7,2,208.31,0.0,0.0,0.0,208.31,208.31,FULL,rc105_21,10
15,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
15,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
15,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
16,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
16,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
16,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
16,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
16,14,9,1,209.31,0.0,0.0,0.0,209.31,209.31,FULL,rc105_21,10
16,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
16,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
16,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
16,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
16,0,9,2,221.69,0.0,0.0,0.0,221.69,221.69,FULL,rc105_21,10
16,0,7,2,208.31,0.0,0.0,0.0,208.31,208.31,FULL,rc105_21,10
16,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
16,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
16,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
17,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
17,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
17,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
17,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
17,14,9,1,209.31,0.0,0.0,0.0,209.31,209.31,FULL,rc105_21,10
17,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
17,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
17,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
17,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
17,0,9,2,221.69,0.0,0.0,0.0,221.69,221.69,FULL,rc105_21,10
17,0,7,2,208.31,0.0,0.0,0.0,208.31,208.31,FULL,rc105_21,10
17,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
17,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
17,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
18,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
18,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
18,0,9,1,229.97,0.0,0.0,0.0,229.97,229.97,FULL,rc105_21,10
18,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
18,14,9,1,209.31,0.0,0.0,0.0,209.31,209.31,FULL,rc105_21,10
18,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
18,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
18,0,7,1,215.13,0.0,0.0,0.0,215.13,215.13,FULL,rc105_21,10
18,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
18,0,9,2,221.69,0.0,0.0,0.0,221.69,221.69,FULL,rc105_21,10
18,0,7,2,208.31,0.0,0.0,0.0,208.31,208.31,FULL,rc105_21,10
18,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
18,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
18,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
19,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
19,16,6,2,205.23,0.0,0.0,0.0,205.23,205.23,FULL,rc105_21,10
19,15,7,1,206.25,0.0,0.0,0.0,206.25,206.25,FULL,rc105_21,10
19,13,7,1,188.64,0.0,0.0,0.0,188.64,188.64,FULL,rc105_21,10
19,0,6,1,211.9,0.0,0.0,0.0,211.9,211.9,FULL,rc105_21,10
19,15,5,3,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
19,15,8,1,226.58,0.0,0.0,0.0,226.58,226.58,FULL,rc105_21,10
19,14,10,1,219.81,0.0,0.0,0.0,219.81,219.81,FULL,rc105_21,10
19,16,10,1,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
19,13,8,1,216.19,0.0,0.0,0.0,216.19,216.19,FULL,rc105_21,10
19,0,8,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
19,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
19,0,6,1,198.21,0.0,0.0,0.0,198.21,198.21,FULL,rc105_21,10
19,0,5,2,214.43,0.0,0.0,0.0,214.43,214.43,FULL,rc105_21,10
20,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
20,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
20,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
20,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
20,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
20,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
20,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
20,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
20,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
20,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
20,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
20,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
20,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
20,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
21,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
21,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
21,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
21,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
21,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
21,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
21,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
21,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
21,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
21,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
21,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
21,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
21,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
21,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
22,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
22,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
22,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
22,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
22,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
22,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
22,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
22,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
22,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
22,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
22,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
22,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
22,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
22,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
23,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
23,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
23,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
23,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
23,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
23,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
23,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
23,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
23,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
23,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
23,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
23,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
23,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
23,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
24,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
24,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
24,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
24,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
24,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
24,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
24,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
24,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
24,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
24,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
24,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
24,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
24,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
24,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
25,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
25,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
25,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
25,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
25,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
25,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
25,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
25,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
25,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
25,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
25,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
25,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
25,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
25,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
26,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
26,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
26,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
26,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
26,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
26,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
26,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
26,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
26,0,7,2,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
26,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
26,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
26,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
26,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
26,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
27,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
27,13,7,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
27,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
27,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
27,14,8,1,222.52,0.0,0.0,0.0,222.52,222.52,FULL,rc105_21,10
27,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
27,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
27,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
27,0,7,2,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
27,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
27,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
27,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
27,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
27,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
28,0,7,0,177.19,0.0,0.0,0.0,177.19,177.19,FULL,rc105_21,10
28,0,5,0,147.92,0.0,0.0,0.0,147.92,147.92,FULL,rc105_21,10
28,0,6,1,212.44,0.0,0.0,0.0,212.44,212.44,FULL,rc105_21,10
28,15,5,3,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
28,14,10,1,219.81,0.0,0.0,0.0,219.81,219.81,FULL,rc105_21,10
28,16,10,1,230.57,0.0,0.0,0.0,230.57,230.57,FULL,rc105_21,10
28,0,8,1,218.38,0.0,0.0,0.0,218.38,218.38,FULL,rc105_21,10
28,0,8,1,225.86,0.0,0.0,0.0,225.86,225.86,FULL,rc105_21,10
28,0,7,1,219.06,0.0,0.0,0.0,219.06,219.06,FULL,rc105_21,10
28,0,9,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
28,0,7,1,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
28,13,6,1,197.24,0.0,0.0,0.0,197.24,197.24,FULL,rc105_21,10
28,14,8,1,233.38,0.0,0.0,0.0,233.38,233.38,FULL,rc105_21,10
28,0,4,2,214.43,0.0,0.0,0.0,214.43,214.43,FULL,rc105_21,10
29,0,7,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
29,16,6,2,205.23,0.0,0.0,0.0,205.23,205.23,FULL,rc105_21,10
29,15,7,1,202.34,0.0,0.0,0.0,202.34,202.34,FULL,rc105_21,10
29,13,7,1,188.64,0.0,0.0,0.0,188.64,188.64,FULL,rc105_21,10
29,0,6,1,212.44,0.0,0.0,0.0,212.44,212.44,FULL,rc105_21,10
29,15,5,3,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
29,15,8,1,226.58,0.0,0.0,0.0,226.58,226.58,FULL,rc105_21,10
29,14,10,1,219.81,0.0,0.0,0.0,219.81,219.81,FULL,rc105_21,10
29,16,10,1,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
29,13,8,1,216.19,0.0,0.0,0.0,216.19,216.19,FULL,rc105_21,10
29,0,8,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
29,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
29,0,6,1,198.21,0.0,0.0,0.0,198.21,198.21,FULL,rc105_21,10
29,0,5,2,214.43,0.0,0.0,0.0,214.43,214.43,FULL,rc105_21,10
30,16,7,1,192.18,0.0,0.0,0.0,192.18,192.18,FULL,rc105_21,10
30,13,6,1,174.04,0.0,0.0,0.0,174.04,174.04,FULL,rc105_21,10
30,0,9,1,229.44,0.0,0.0,0.0,229.44,229.44,FULL,rc105_21,10
30,15,5,2,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
30,14,10,1,219.81,0.0,0.0,0.0,219.81,219.81,FULL,rc105_21,10
30,16,10,2,229.46,0.0,0.0,0.0,229.46,229.46,FULL,rc105_21,10
30,0,7,2,213.92,0.0,0.0,0.0,213.92,213.92,FULL,rc105_21,10
30,0,7,1,215.37,0.0,0.0,0.0,215.37,215.37,FULL,rc105_21,10
30,0,6,1,216.52,0.0,0.0,0.0,216.52,216.52,FULL,rc105_21,10
30,0,9,2,218.93,0.0,0.0,0.0,218.93,218.93,FULL,rc105_21,10
30,0,7,2,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
30,0,7,1,181.64,0.0,0.0,0.0,181.64,181.64,FULL,rc105_21,10
30,0,6,2,222.42,0.0,0.0,0.0,222.42,222.42,FULL,rc105_21,10
30,0,4,1,214.2,0.0,0.0,0.0,214.2,214.2,FULL,rc105_21,10
31,0,7,0,177.19,0.0,0.0,0.0,177.19,177.19,FULL,rc105_21,10
31,0,5,0,147.92,0.0,0.0,0.0,147.92,147.92,FULL,rc105_21,10
31,0,6,1,212.44,0.0,0.0,0.0,212.44,212.44,FULL,rc105_21,10
31,15,5,3,215.29,0.0,0.0,0.0,215.29,215.29,FULL,rc105_21,10
31,14,10,1,219.81,0.0,0.0,0.0,219.81,219.81,FULL,rc105_21,10
31,16,10,1,230.57,0.0,0.0,0.0,230.57,230.57,FULL,rc105_21,10
31,0,8,1,218.38,0.0,0.0,0.0,218.38,218.38,FULL,rc105_21,10
31,0,8,1,225.86,0.0,0.0,0.0,225.86,225.86,FULL,rc105_21,10
31,0,7,1,219.06,0.0,0.0,0.0,219.06,219.06,FULL,rc105_21,10
31,0,9,2,216.28,0.0,0.0,0.0,216.28,216.28,FULL,rc105_21,10
31,0,7,1,210.83,0.0,0.0,0.0,210.83,210.83,FULL,rc105_21,10
31,13,6,2,202.64,0.0,0.0,0.0,202.64,202.64,FULL,rc105_21,10
